央视高清,#genre#
望爱却步[1920],https://vd4.bdstatic.com/mda-mh3ei4sg2jypty79/1080p/cae_h264/1628072927342489970/mda-mh3ei4sg2jypty79.mp4
我的唇吻不到我爱的人[1920],http://em.21dtv.com/songs/60112097.mkv
镜中女人花[1280],http://txmov2.a.yximgs.com/upic/2021/01/01/12/BMjAyMTAxMDExMjU2NTRfMTU0MDc1NjUwOF80MTY4NTMyMjQyNl8yXzM=_b_Bf8f3112bb9c801bbe8a3ae1a563417df.mp4
为爱受尽相思罪[1280],https://ts.48.cn/bej/20210911/gaoqing/bk/639468765148155904.m3u8
龙梅子-都说[1920],https://vd3.bdstatic.com:443/mda-ma7cm59x1m4015ip/v2-hknm/1080p/mda-ma7cm59x1m4015ip.mp4
可可托海的牧羊人[853*480],https://vd4.bdstatic.com/mda-kki9726f7u4b4r9d/hd/mda-kki9726f7u4b4r9d.mp4?playlist=%5B%22hd%22%5D&auth_key=1610981863-0-0-947599e9ecb8e96cceddf0833f392fc9&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=all
桥边姑娘[1920],http://videosc.kuwo.cn:80/UAA-4hndfVc5V6DJX0EvslAUBBI=/lizWZUmpsR9Rjx21xmFxFBQM0rJL
韩国美女[1280],https://txmov2.a.kwimgs.com/upic/2021/04/03/20/BMjAyMTA0MDMyMDU0MzZfMTE1MjQ3MDA5XzQ3MTYzMjMyNzQ3XzJfMw==_b_B51f045ff769a1d0d0c35c1e3bed6e970.mp4
韩可可错位时空DJ版[1920],https://vd3.bdstatic.com/mda-mgciytzb45z6z8yj/1080p/cae_h264/1626183756603775947/mda-mgciytzb45z6z8yj.mp4
爱的初体验[1920],http://em.21dtv.com/songs/60118684.mkv
爱你到最后一刻[1920],https://vd3.bdstatic.com/mda-mhr9c7q9xzgy1812/1080p/cae_h264/1630062648077583523/mda-mhr9c7q9xzgy1812.mp4
般若泪[1920],http://em.21dtv.com/songs/60119244.mkv
蔡依琳[1280],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg1veR5wUosO_wxAM.mp4
唱着情歌流着泪[1920],https://vd3.bdstatic.com/mda-mhwaejanf0ie6b8j/1080p/cae_h264/1630409563129833732/mda-mhwaejanf0ie6b8j.mp4
4Minute电音舞曲[1280],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgwNWb4gUolJ62iwQ.mp4
多年以后[1920],https://vd3.bdstatic.com/mda-mhqekuegbh6112js/1080p/cae_h264/1629891559415737083/mda-mhqekuegbh6112js.mp4
风中泪[1280],http://txmov2.a.yximgs.com/upic/2021/01/07/06/BMjAyMTAxMDcwNjU5MjhfMTU0MDc1NjUwOF80MTk5MDI5NTM1Nl8yXzM=_b_B2c0675b0c05835b9efde19e6a2d9a47f.mp4
红尘客栈[1920],http://em.21dtv.com/songs/60114603.mkv
红尘有缘[1920],http://em.21dtv.com/songs/60110150.mkv
今夜为你醉[1920],https://vdse.bdstatic.com//b68123a666cce39e7413da912e3675a3.mp4
刀郎情人[1920],https://vdse.bdstatic.com//9b34ac60de14344db632ced1bdac9ef3.mp4
刀郎经典歌曲[1920],https://vdse.bdstatic.com//4fcca19a19aa4974230c5ee70ab5fa55.mp4
披着羊皮的狼[1280],https://vdse.bdstatic.com//bfbb0871ed01eb3328497faae6a8531b.mp4
龙梅子-今生有你[1920],http://em.21dtv.com/songs/60112412.mkv
龙梅子-泪满天[1920],http://em.21dtv.com/songs/60111562.mkv
裘正海-爱我的人和我爱的人[1280],http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/9Nbjzo7cialBKOcZ0fj%40%40hd.m3u8
让我做你的眼睛[1920],https://vd2.bdstatic.com/mda-mhaargrart2qrkdz/1080p/cae_h264/1629630942996744682/mda-mhaargrart2qrkdz.mp4
如果爱还在[1920],https://vd2.bdstatic.com/mda-mhhf5mr00yyhpfjs/1080p/cae_h264/1629284581057661229/mda-mhhf5mr00yyhpfjs.mp4
如果你真的要离开[1920],https://vd4.bdstatic.com/mda-mfh4rq9drsza8gf9/1080p/cae_h264/1623987066817324460/mda-mfh4rq9drsza8gf9.mp4
三月里的小雨[1920],https://vd2.bdstatic.com/mda-mgwegh0bzv4cy6cb/1080p/cae_h264/1627727251470197083/mda-mgwegh0bzv4cy6cb.mp4
友情岁月[1920],http://em.21dtv.com/songs/60118225.mkv
云朵等6首[1280],https://vdse.bdstatic.com//fa0ed7ad8657cc4d13972c3d9aa5ddbf.mp4
雨中相思[1280],http://txmov2.a.yximgs.com/upic/2020/11/25/16/BMjAyMDExMjUxNjAwNDRfMTU0MDc1NjUwOF8zOTc3MTI2OTA2MF8yXzM=_b_B0652e68c50f21d5cb6bdda5dbc7a3c13.mp4
9MUSES-Wild1[1280],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg_K204wUogPqGqQY.mp4
9MUSES-Wild2[1280],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg9__d4wUotJXpmgI.mp4
9MUSES-Wild3[1280],http://feed.resrc.svideo.sogoucdn.com/videodown/110002/540/e5a4011e3fe607ec3d39b9ba59f9a9fd.mp4
KpopTV[1280],https://srv1.zcast.com.br/kpoptv/kpoptv/chunklist_w987955597.m3u8
FourLadies-Move[1280],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg85Do5QUow-P-wwI.mp4
DalShabet[1280],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg3fq95QUoisPxpAM.mp4
AreiaKpopRemix[1280],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg____4gUopsLtrQQ.mp4
AOA-ExcuseMe[1280],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgmozg7AUolaeS8gU.mp4
AOA-LikeACat[1280],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgtfm95QUok8Wu6AQ.mp4
AOA - 动摇[1280],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg4vi24gUo-NvqkgI.mp4
School-初恋[1280],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgn-a24gUouMCswQY.mp4
School-Flashback[1280],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg_PSc4gUoxOLZ3AM.mp4
Sistar - Give It To Me[1280],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgkoe24gUo-OW_mwQ.mp4
skart-短裙[1280],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAggoG24gUouOfNkAM.mp4
skart-短裙[1280],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgi5Ke4wUoy6vqTg.mp4
MTV[1280],http://pluto-live.plutotv.net:80/egress/chandler/pluto01/live/VIACBS02/master_2400.m3u8
MTVBlockParty[1280],http://pluto-live.plutotv.net/egress/chandler/pluto01/live/VIACBS03/master.m3u8
MTVCMTMUSIC[1280],http://pluto-live.plutotv.net/egress/chandler/pluto01/live/VIACBS08/master.m3u8
MTVHITSHDFR[1920],http://190.2.155.162:8080/mtvhit/mpegts
MTVSpankin\'New[1280],http://pluto-live.plutotv.net/egress/chandler/pluto01/live/VIACBS07/master.m3u8
MTVXmasHDFR[1920],http://190.2.155.162:8080/mtvfrance/mpegts
MTVYo[1280],http://pluto-live.plutotv.net/egress/chandler/pluto01/live/VIACBS01/master.m3u8
Music[1920],https://livecdn.fptplay.net/hda3/music_vhls.smil/chunklist_b5000000.m3u8
Music[1280],http://live-planetaonline.cdnvideo.ru:80/http/smil:channel_4.smil/chunklist_b2628000.m3u8
MusicTop[1280],https://live-edge01.telecentro.net.ar/live/smil:musictop.smil/chunklist_w1369951744_b2028000_sleng.m3u8
MusicTop[1280],http://live-edge01.telecentro.net.ar/live/msctphd-720/playlist.m3u8
MusicTop[1280],http://live-edge01.telecentro.net.ar:1935/live/msctphd-720/playlist.m3u8
MiamiTVJennyLive[1280],https://59ec5453559f0.streamlock.net/JennyLive/JennyLive/playlist.m3u8
KPoptv[1280],https://srv1.zcast.com.br/kpoptv/kpoptv/.m3u8
Vibee音乐[1280],http://de1se01.v2beat.live/chunks.m3u8
FirstMusic[1920],http://rtmp.one.by:2300/

电影轮播,#genre#
可乐影院,http://maomao.kandiantv.cn/douyu1.php?id=20415
特辑影院,http://maomao.kandiantv.cn/douyu1.php?id=3637778
贝爷影院,http://maomao.kandiantv.cn/douyu1.php?id=252802
粤语电影,http://qytv.win86.top/tv/dytv.php?id=6566671
B站动作,http://fangsong.live/hls/bili.php?id=6827037
十一动作,http://1.117.152.239:39000/huya.php?id=11602041
虎牙动作,http://1.117.152.239:39000/huya.php?id=11602077
高影片,http://qytv.win86.top/tv/dytv.php?id=6763930
虎牙轮播1,http://txtest-xp2p.p2p.huya.com/1394575534-1394575534-5989656310331736064-2789274524-10057-A-0-1-imgplus.xs
虎牙轮播2,http://txtest-xp2p.p2p.huya.com/1394565192-1394565192-5989611891779960832-2789253840-10057-A-0-1-imgplus.xs
虎牙轮播3,http://txtest-xp2p.p2p.huya.com/1423782050-1423782050-6115097341381836800-2847687556-10057-A-0-1-imgplus.xs
明星大片,http://39.134.66.66/PLTV/88888888/224/3221225550/index.m3u8
军旅剧场,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225669/index.m3u8
高清剧场,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225716/index.m3u8
黑莓电影,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225769/index.m3u8
超级电影,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225623/index.m3u8
乐视豆瓣,http://116.162.7.41/r/baiducdncnc.inter.ptqy.gitv.tv/tslive/c51_lb_112_1080P_t10/c51_lb_112_1080P_t10.m3u8
乐视动作,http://116.162.7.41/r/baiducdncnc.inter.ptqy.gitv.tv/tslive/c52_lb_61_1080P_t10/c52_lb_61_1080P_t10.m3u8
乐视华语,http://116.162.7.41/r/baiducdncnc.inter.ptqy.gitv.tv/tslive/c51_lb_114_1080P_t10/c51_lb_114_1080P_t10.m3u8
CHC家庭影院,http://117.148.179.157/PLTV/88888888/224/3221231799/index.m3u8?zyangd
CHC家庭影院,http://117.148.179.157/PLTV/88888888/224/3221232942/index.m3u8?zyangd
CHC动作电影,http://117.148.179.157/PLTV/88888888/224/3221231580/index.m3u8?zyangd
CHC动作电影,http://117.148.179.157/PLTV/88888888/224/3221232945/index.m3u8?zyangd
虎牙影院,http://txtest-xp2p.p2p.huya.com/src/1524418085-1524418085-6547325820505948160-3048959626-10057-A-0-1.xs
虎牙影院,http://121.51.249.48/tx.hls.huya.com/src/1449580358-1449580358-6225900230533971968-2847687552-10057-A-0-1.m3u8
虎牙直播,http://txtest-xp2p.p2p.huya.com/src/2288129860-2288129860-9827442917701058560-4576383176-10057-A-0-1.xs
虎牙放映厅,http://txtest-xp2p.p2p.huya.com/src/1524439840-1524439840-6547419257519472640-3049003136-10057-A-0-1.xs
虎牙港片,http://txtest-xp2p.p2p.huya.com/src/1449581589-1449581589-6225905517638713344-3048959636-10057-A-0-1.xs
虎牙情感,http://txtest-xp2p.p2p.huya.com/src/1449584504-1449584504-6225918037468381184-3049003172-10057-A-0-1.xs
华语电影,http://txtest-xp2p.p2p.huya.com/src/1524439836-1524439836-6547419240339603456-3049003128-10057-A-0-1.xs
斗鱼动作,http://qytv.win86.top/tv/dytv.php?id=4332
斗鱼电影,http://qytv.win86.top/tv/dytv.php?id=3637765
动作影视,http://qytv.win86.top/tv/dytv.php?id=9627172
新网剧,http://qytv.win86.top/tv/dytv.php?id=8507023
豆瓣电影,http://qytv.win86.top/tv/dytv.php?id=8770422
漫威电影,http://qytv.win86.top/tv/dytv.php?id=4282654
译制电影,http://qytv.win86.top/tv/dytv.php?id=2436390
避风港影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=9826611
悬疑电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=9601429
喜剧电影,http://qytv.win86.top/tv/dytv.php?id=9292492
斗鱼-女神金,http://qytv.win86.top/tv/dytv.php?id=747764
斗鱼-华语院线,http://qytv.win86.top/tv/dytv.php?id=5581257
周末电影院,http://qytv.win86.top/tv/dytv.php?id=3637765
漫威主线剧情,http://qytv.win86.top/tv/dytv.php?id=6140589
漫威电影,http://qytv.win86.top/tv/dytv.php?id=4282654
科幻动作,http://qytv.win86.top/tv/dytv.php?id=4332
怡寳影院,http://qytv.win86.top/tv/dytv.php?id=434971
姽婳影院,http://qytv.win86.top/tv/dytv.php?id=1409682
桃花影院,http://qytv.win86.top/tv/dytv.php?id=7305938
贝贝影院,http://qytv.win86.top/tv/dytv.php?id=431460
米娅影院,http://qytv.win86.top/tv/dytv.php?id=6537888
小宇影院,http://qytv.win86.top/tv/dytv.php?id=323876
科幻动作灾难,http://qytv.win86.top/tv/dytv.php?id=248753
可乐影院,http://qytv.win86.top/tv/dytv.php?id=20415
特辑影院,http://qytv.win86.top/tv/dytv.php?id=3637778
花卷影院,http://qytv.win86.top/tv/dytv.php?id=52787
贝爷影院,http://qytv.win86.top/tv/dytv.php?id=252802
豆瓣高分,http://qytv.win86.top/tv/dytv.php?id=8770422
华语电影,http://qytv.win86.top/tv/dytv.php?id=6003761
神乐华语,http://qytv.win86.top/tv/dytv.php?id=85894
凌儿影视,http://qytv.win86.top/tv/dytv.php?id=1377142
4K影院,http://qytv.win86.top/tv/dytv.php?id=9249162
表妹影院,http://qytv.win86.top/tv/dytv.php?id=5423
鹿鼎记,http://qytv.win86.top/tv/dytv.php?id=9356350
我是特种兵,http://1.117.152.239:39000/huya.php?id=11342385
黑帮大片,http://1.117.152.239:39000/huya.php?id=11336719
卧底警匪片,http://1.117.152.239:39000/huya.php?id=11352886
飞车电影,http://1.117.152.239:39000/huya.php?id=11279247

电视剧轮播,#genre#
倚天屠龙记,http://1.117.152.239:39000/huya.php?id=11602051
神雕侠侣,http://1.117.152.239:39000/huya.php?id=11352964
斗鱼$庆余年,http://qytv.win86.top/tv/dytv.php?id=7489563
淘剧场[1920],http://39.134.134.85/otttv.bj.chinamobile.com/TVOD/88888888/224/3221226553/1.m3u8?accountinfo=3QGHZfaujB8rRCsAsCvwpxxlHr4QY7xmzJA0CWZ2m2oFrdR+0WqiDAHoOrKmOBjJo1DAVyGMxV75D0k9A8UW52/rO/0g1FiOsgmHLskIhGej57NNTIcVyR/C8/qFakBOatI/3LD77f6VT+VI0tODRw==,,END
军旅剧场[1280],http://live.aikan.miguvideo.com/PLTV/88888888/224/3221231585/index.m3u8
军旅剧场[1920],http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/1.m3u8
军旅剧场[1920],http://hwrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225669/index.m3u8
军旅剧场[1920],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225669/index.m3u8

精彩神影,#genre#
长津湖[1920*816],https://m3u8.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/a0ba49ba-87b8-41b4-8ad3-50b8fc26ffd8/44873/992f5707-079b-4a14-8410-339e4336fcd5/SD/playlist.m3u8
战狼1[1920],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/09e075a8-2f53-49d9-bb94-aae2cd0e1c73/1318/191d1b43-7364-4122-a1b0-2ef12673e364/SD/playlist.m3u8
战狼2[1920],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/09e075a8-2f53-49d9-bb94-aae2cd0e1c73/1317/cf1cc8c7-4ee5-485d-9985-8b17cef40505/SD/playlist.m3u8
建军大业[1920*804],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/a0ba49ba-87b8-41b4-8ad3-50b8fc26ffd8/32659/77b8f7ce-085c-421e-8b90-fbb09e52ab9b/SD/playlist.m3u8
建国大业[1920],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/a0ba49ba-87b8-41b4-8ad3-50b8fc26ffd8/26937/ba3c2d7e-2ca3-4fc1-889d-8491884c2add/SD/playlist.m3u8
倚天屠龙记之九阳神功[1920*804],https://m3u8.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/09e075a8-2f53-49d9-bb94-aae2cd0e1c73/44630/89b14c77-cc1e-4dc8-8228-955e9ce5ec97/SD/playlist.m3u8
反贪风暴4(粤语)[1920*816],https://vip.jiexizhuanyong.com/m3u8/a6ce4e929748fbdc2bbc524da87890a405785a1a.m3u8
建军大业[1280*688],http://txtest-xp2p.p2p.huya.com/src/1524418118-1524418118-6547325962239868928-3048959692-10057-A-0-1-imgplus.xs
速度与激情[1280],http://txtest-xp2p.p2p.huya.com/src/1099531752751-1099531752751-86436109457817600-2199063628958-10057-A-0-1.xs
叶问[1280],http://txtest-xp2p.p2p.huya.com/src/1423782076-1423782076-6115097453050986496-2847687608-10057-A-0-1.xs
韩国高分动作[1280],http://txtest-xp2p.p2p.huya.com/src/1423782047-1423782047-6115097328496934912-2847687550-10057-A-0-1.xs
港剧6[1920*816],http://txtest-xp2p.p2p.huya.com/src/1423782037-1423782037-6115097285547261952-2847687530-10057-A-0-1.xs
吴京系列[1024*576],http://txtest-xp2p.p2p.huya.com/src/1524434090-1524434090-6547394561457520640-3048991636-10057-A-0-1.xs
刘德华系列[852*480],http://txtest-xp2p.p2p.huya.com/src/1394575547-1394575547-5989656366166310912-2789274550-10057-A-0-1.xs
周星驰系列[1916*1076],http://txtest-xp2p.p2p.huya.com/src/1394575534-1394575534-5989656310331736064-2789274524-10057-A-0-1.xs
童年女神[880*368],http://txtest-xp2p.p2p.huya.com/src/1449698962-1449698962-6226409630835146752-2789274564-10057-A-0-1.xs
特战队出击[1280],http://txtest-xp2p.p2p.huya.com/src/1423787882-1423787882-6115122389631107072-2847699220-10057-A-0-1.xs
病毒类灾难电影[1920],http://txtest-xp2p.p2p.huya.com/src/1099531752747-1099531752747-86436092277948416-2199063628950-10057-A-0-1.xs
红海行动1[1920],http://txtest-xp2p.p2p.huya.com/src/1524434083-1524434083-6547394531392749568-3048991622-10057-A-0-1.xs
长城[1920],http://txtest-xp2p.p2p.huya.com/src/1524439855-1524439855-6547419321943982080-3049003166-10057-A-0-1-imgplus.xs
反贪风暴1[1920],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/a0ba49ba-87b8-41b4-8ad3-50b8fc26ffd8/9218/4896a82e-f7d5-401c-9b4e-39d18d5822b6/SD/playlist.m3u8
反贪风暴2[1920],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/a0ba49ba-87b8-41b4-8ad3-50b8fc26ffd8/11748/0f3f27a9-86a7-4e71-b899-79412f2e1452/SD/playlist.m3u8
反贪风暴3[1920],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/a0ba49ba-87b8-41b4-8ad3-50b8fc26ffd8/9216/8b433266-651f-4509-a19c-5e3ddec1cd59/SD/playlist.m3u8
反贪风暴4[1920*820],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/09e075a8-2f53-49d9-bb94-aae2cd0e1c73/13328/8e7e6b40-1ce3-484f-8cc3-7cd3ea71897b/SD/playlist.m3u8
扫毒2[1920],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/a0ba49ba-87b8-41b4-8ad3-50b8fc26ffd8/11970/8a953fb6-bf40-442e-81be-aca8b07d57ae/SD/playlist.m3u8
拆弹专家1[1920*804],https://m3u8.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/09e075a8-2f53-49d9-bb94-aae2cd0e1c73/42901/588dc12f-f187-4ff7-89fe-ff9e0be429ec/SD/playlist.m3u8
拆弹专家2[1920],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/09e075a8-2f53-49d9-bb94-aae2cd0e1c73/7439/1fa27155-1b0c-4598-a216-dcdbdaf3d53a/SD/playlist.m3u8
中国医生[1920*806],https://hls.iioo.me/dianyin/%E4%B8%AD%E5%9B%BD%E5%8C%BB%E7%94%9F1080P.m3u8
愤怒的黄牛(韩版)[1920],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/09e075a8-2f53-49d9-bb94-aae2cd0e1c73/11626/b75b1f44-4f1c-4f40-888d-985910ad28b7/SD/playlist.m3u8
决战中途岛[1920],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/a0ba49ba-87b8-41b4-8ad3-50b8fc26ffd8/4253/3566cbfb-637d-4f1a-8284-204d5b07027c/SD/playlist.m3u8
灰猎犬号[1920],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/a0ba49ba-87b8-41b4-8ad3-50b8fc26ffd8/17220/8da629e2-7c7c-4086-8cb8-f0e45cd32eef/SD/playlist.m3u8
喷火女郎[1920*1036],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/feb7d963-714f-47a8-8094-714255671600/21503/f92c3634-fac5-4583-b5f3-6e2ab13fec07/SD/playlist.m3u8
不日成婚[1920],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/feb7d963-714f-47a8-8094-714255671600/18982/a08afd0a-f133-42e9-8685-2325895f92fe/SD/playlist.m3u8
黑猫[1920*1036],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/a0ba49ba-87b8-41b4-8ad3-50b8fc26ffd8/22147/67b2b695-4745-4a27-b1d3-d31309694a2d/SD/playlist.m3u8
西游降魔篇[1920],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/feb7d963-714f-47a8-8094-714255671600/3033/d3ddfbfe-c36a-4a71-9c4a-0fe4fe2047bc/SD/playlist.m3u8
神都龙王[1280*544],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/09e075a8-2f53-49d9-bb94-aae2cd0e1c73/12935/37cee121-3dcb-4723-8772-d38dd9aefdb5/SD/playlist.m3u8
辛弃疾[1920*720],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/09e075a8-2f53-49d9-bb94-aae2cd0e1c73/19262/6b427d0f-2d8d-4f8c-8ca0-db78cd42cc80/SD/playlist.m3u8
盲女72小时[1920*1036],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/a0ba49ba-87b8-41b4-8ad3-50b8fc26ffd8/22536/8ab51d47-7e6b-41be-bd38-a68183a5cfe4/SD/playlist.m3u8
色戒[1920],https://m3u8.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/a0ba49ba-87b8-41b4-8ad3-50b8fc26ffd8/42763/f3952fa5-25e8-4609-8a85-ae4057da0ba4/SD/playlist.m3u8
PTGF出租女友[1920*1036],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/a0ba49ba-87b8-41b4-8ad3-50b8fc26ffd8/30829/25818a2a-8aa7-42c1-a857-b3b99c42149e/SD/playlist.m3u8
奥林匹斯的陷落[1920],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/09e075a8-2f53-49d9-bb94-aae2cd0e1c73/14297/60337fc0-a703-4a83-92ce-98c43e512a48/SD/playlist.m3u8
香港制造[1920],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/a0ba49ba-87b8-41b4-8ad3-50b8fc26ffd8/18262/d34a1f3d-ec9b-4b93-b76f-4b7e7742b2c1/SD/playlist.m3u8
冰海陷落[1920],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/09e075a8-2f53-49d9-bb94-aae2cd0e1c73/14250/5b306a31-8165-4f38-9f3c-6c7446505618/SD/playlist.m3u8
伦敦陷落[1920],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/09e075a8-2f53-49d9-bb94-aae2cd0e1c73/3743/a321d68c-1bd4-46ef-b366-f876dbd7874f/SD/playlist.m3u8
天使陷落[1920*808],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/09e075a8-2f53-49d9-bb94-aae2cd0e1c73/3118/1882ec02-2f70-46e9-b338-33943aca1edb/SD/playlist.m3u8
法兰西[1920],https://m3u8.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/feb7d963-714f-47a8-8094-714255671600/42289/3fb2ddf4-5041-4500-a944-a1f82ff19b31/SD/playlist.m3u8
之后2[1920*792],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/a0ba49ba-87b8-41b4-8ad3-50b8fc26ffd8/22212/bea5f887-734e-463a-8c6f-1ca91908b422/SD/playlist.m3u8
之后3[1920*872],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/a0ba49ba-87b8-41b4-8ad3-50b8fc26ffd8/24221/59734fe6-1c2a-4091-b183-361126d824c2/SD/playlist.m3u8
救命解药[1920],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/41063818-8998-4482-aad1-97ec8ad9d138/5011/39d2790e-2aff-4cbf-80bc-ccd0b314ac85/SD/playlist.m3u8
情人[1920*1040],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/a0ba49ba-87b8-41b4-8ad3-50b8fc26ffd8/24835/687f0fdc-e3c0-4b4c-93d9-6f3a46230888/SD/playlist.m3u8
昼颜[1920],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/a0ba49ba-87b8-41b4-8ad3-50b8fc26ffd8/7647/9fc19d04-fabf-48a7-bbdd-c8d49491087e/SD/playlist.m3u8
色即是空[1920*1040],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/feb7d963-714f-47a8-8094-714255671600/37375/6798f2fe-0c50-4c28-a2e0-20dcf90d4af7/SD/playlist.m3u8
一路向西[1280],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/b483bd43-c905-4fb9-8d82-541a0d6afc6f/8856/5b946f3b-d3cd-4d3b-868e-8082a77d4758/SD/playlist.m3u8
作家的谎言[1920*802],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/41063818-8998-4482-aad1-97ec8ad9d138/12568/c497eebb-8ecb-456f-a2d9-7b02b1203b61/SD/playlist.m3u8
喜爱夜蒲3[1920*816],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/a0ba49ba-87b8-41b4-8ad3-50b8fc26ffd8/36601/90e1171c-2f5b-45c1-ace8-a161ec52398b/SD/playlist.m3u8
鸭王1[1920],https://miaoparty-qun-902221255--------------1----------1.iremind.me/miaoparty-com-2/46588b97919b51ae299c180c91bded2f.m3u8
鸭王2[1920],https://miaoparty-qun-902221255--------------1----------1.iremind.me/miaoparty-com-2/16e604e603a21ce174bd8fb68a20e52b.m3u8
慈禧秘密生活[1920],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/a0ba49ba-87b8-41b4-8ad3-50b8fc26ffd8/16334/69bc2fc2-2bb3-4ab3-b8e1-e20a396d976a/SD/playlist.m3u8
极度兽性[1920],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/a0ba49ba-87b8-41b4-8ad3-50b8fc26ffd8/16343/fa946f4e-8376-4da4-ad84-b8d37e538b4a/SD/playlist.m3u8
OL诱惑[1920],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/a0ba49ba-87b8-41b4-8ad3-50b8fc26ffd8/16302/6b84a374-e3be-493f-b274-65cafa183035/SD/playlist.m3u8
